opp_id,account_id,deal_name,stage,amount,close_date,probability,next_step
OPP-01011,SF-00515,Engage Best-Of-Breed Functionalities,Qualification,101089.27,2026-03-28,25,Be system know minute drug.
OPP-01012,SF-00515,Iterate Killer Synergies,Proposal,482319.84,2026-03-28,50,Billion around church safe three pull hospital.
OPP-01013,SF-00515,Enhance Customized E-Services,Closed Won,414108.63,2026-03-28,100,
OPP-01014,SF-00516,Revolutionize B2C Synergies,Proposal,442573.59,2026-03-28,50,Always reveal top hair national hit.
OPP-01015,SF-00516,Re-Contextualize Enterprise Eyeballs,Prospecting,498066.97,2026-03-28,10,Billion as reduce answer director room.
OPP-01016,SF-00517,Iterate Customized Users,Prospecting,16089.85,2026-03-28,10,Anything want through Congress during he.
OPP-01017,SF-00517,Visualize Back-End E-Business,Qualification,458879.07,2026-03-28,25,Process among herself remain alone parent cultural show.
OPP-01018,SF-00517,Architect User-Centric Relationships,Qualification,352061.98,2026-03-28,25,Why sense determine market together society plan.
OPP-01019,SF-00518,Re-Contextualize Killer Info-Mediaries,Proposal,342146.96,2026-03-28,50,Every me have.
OPP-01020,SF-00518,E-Enable Magnetic Deliverables,Closed Won,277013.08,2026-03-28,100,
OPP-01021,SF-00519,Synergize Intuitive Partnerships,Closed Won,150433.01,2026-03-28,100,
OPP-01022,SF-00520,Engage Efficient Convergence,Closed Won,432216.65,2026-03-28,100,
OPP-01023,SF-00520,Target Turn-Key Web-Readiness,Closed Won,464231.82,2026-03-28,100,
OPP-01024,SF-00520,Whiteboard Ubiquitous Convergence,Negotiation,321616.87,2026-03-28,75,Perhaps sense own sing article box movie occur.
OPP-01025,SF-00521,Enhance Revolutionary Users,Prospecting,179121.94,2026-03-28,10,Big just audience always.
OPP-01026,SF-00521,Productize Rich Applications,Closed Won,284193.0,2026-03-28,100,
OPP-01027,SF-00522,Incentivize Efficient Info-Mediaries,Negotiation,186804.26,2026-03-28,75,Point draw cold white dream already decision also.
OPP-01028,SF-00522,Engage Enterprise Functionalities,Closed Won,118667.0,2026-03-28,100,
OPP-01029,SF-00522,Streamline B2C Eyeballs,Prospecting,30083.35,2026-03-28,10,Late evening child soon.
OPP-01030,SF-00523,Optimize Leading-Edge Convergence,Negotiation,207551.03,2026-03-28,75,Style bag professor.
OPP-01031,SF-00523,Leverage Synergistic Vortals,Negotiation,337196.04,2026-03-28,75,Charge daughter question democratic.
OPP-01032,SF-00524,Brand B2B Roi,Prospecting,326565.74,2026-03-28,10,Thank center action almost recent start.
OPP-01033,SF-00524,Leverage Bricks-And-Clicks E-Business,Closed Won,257898.11,2026-03-28,100,
OPP-01034,SF-00524,Scale Back-End Info-Mediaries,Proposal,169910.13,2026-03-28,50,Near short those defense little.
OPP-01035,SF-00525,Cultivate Cross-Media E-Markets,Negotiation,463848.67,2026-03-28,75,Game table finally.
OPP-01036,SF-00525,Implement Distributed Models,Proposal,38812.92,2026-03-28,50,We recently adult century future manager.
OPP-01037,SF-00526,Embrace 24/7 E-Commerce,Closed Lost,420860.39,2026-03-28,0,
OPP-01038,SF-00526,Streamline End-To-End Content,Proposal,315957.01,2026-03-28,50,Cover meeting nothing the forward popular top.
OPP-01039,SF-00527,Unleash Customized Channels,Proposal,485109.45,2026-03-28,50,Series green lawyer describe soldier news concern.
OPP-01040,SF-00527,Transform 24/365 Partnerships,Negotiation,374837.96,2026-03-28,75,Economic here arrive notice staff.
OPP-01041,SF-00527,Strategize Global Communities,Prospecting,363214.57,2026-03-28,10,Career especially heart sort.
OPP-01042,SF-00528,Redefine Global Architectures,Closed Won,244117.18,2026-03-28,100,
OPP-01043,SF-00528,Transform Compelling Architectures,Qualification,224632.38,2026-03-28,25,Hotel whose about source writer finish recent.
OPP-01044,SF-00529,Incubate Extensible Systems,Negotiation,348448.58,2026-03-28,75,Through summer market section.
OPP-01045,SF-00529,Envisioneer Bricks-And-Clicks Functionalities,Closed Won,80172.24,2026-03-28,100,
OPP-01046,SF-00529,Visualize Interactive Web-Readiness,Closed Won,404260.52,2026-03-28,100,
OPP-01047,SF-00530,Harness Scalable Web Services,Closed Lost,410611.86,2026-03-28,0,
OPP-01048,SF-00531,Seize Integrated Methodologies,Qualification,411055.26,2026-03-28,25,Into view example poor.
OPP-01049,SF-00532,Monetize Bricks-And-Clicks Bandwidth,Proposal,307962.09,2026-03-28,50,Worry rate no her.
OPP-01050,SF-00532,Harness Next-Generation Paradigms,Negotiation,193793.41,2026-03-28,75,Cause language this option leader same.
OPP-01051,SF-00532,Expedite Rich Architectures,Qualification,284621.97,2026-03-28,25,Rock race detail fight begin enter majority.
OPP-01052,SF-00533,Scale B2C Paradigms,Negotiation,266754.38,2026-03-28,75,Until as laugh cause agent edge.
OPP-01053,SF-00534,Synergize B2C E-Commerce,Prospecting,76118.64,2026-03-28,10,Or home newspaper rule over.
OPP-01054,SF-00535,Envisioneer Sticky Applications,Negotiation,456536.2,2026-03-28,75,Board population long.
OPP-01055,SF-00535,Syndicate End-To-End Methodologies,Prospecting,84838.11,2026-03-28,10,Voice wide inside drive.
OPP-01056,SF-00535,Scale User-Centric Paradigms,Qualification,34525.6,2026-03-28,25,Life cause less receive again smile.
OPP-01057,SF-00536,Incubate Collaborative Platforms,Closed Won,299730.32,2026-03-28,100,
OPP-01058,SF-00537,Morph B2C Experiences,Proposal,426969.18,2026-03-28,50,Theory ago he life attention mind central.
OPP-01059,SF-00538,Architect Innovative Info-Mediaries,Negotiation,102852.45,2026-03-28,75,Thank soldier against hotel food.
OPP-01060,SF-00538,Incubate Plug-And-Play Networks,Proposal,167210.99,2026-03-28,50,Situation evidence serve list watch perhaps enter.
OPP-01061,SF-00538,Optimize Synergistic Metrics,Prospecting,475718.56,2026-03-28,10,Industry policy certainly consumer low anything.
OPP-01062,SF-00539,Grow Robust Info-Mediaries,Qualification,330424.05,2026-03-28,25,Example food shake individual forward.
OPP-01063,SF-00539,Re-Contextualize Clicks-And-Mortar Functionalities,Negotiation,385810.67,2026-03-28,75,Report option either opportunity.
OPP-01064,SF-00540,Deliver Out-Of-The-Box Relationships,Closed Won,242028.25,2026-03-28,100,
OPP-01065,SF-00540,Optimize Enterprise Interfaces,Closed Lost,282354.89,2026-03-28,0,
OPP-01066,SF-00540,Seize Leading-Edge Technologies,Qualification,448611.6,2026-03-28,25,With success much husband risk.
OPP-01067,SF-00541,Deploy B2C Action-Items,Closed Won,126373.71,2026-03-28,100,
OPP-01068,SF-00542,Iterate E-Business E-Tailers,Prospecting,362297.04,2026-03-28,10,Analysis respond chair rise.
OPP-01069,SF-00542,Syndicate Cross-Platform Communities,Closed Won,24501.89,2026-03-28,100,
OPP-01070,SF-00542,Re-Contextualize Virtual Vortals,Proposal,63504.36,2026-03-28,50,Far development first six community cause.
OPP-01071,SF-00543,Revolutionize Bricks-And-Clicks Platforms,Closed Won,349207.61,2026-03-28,100,
OPP-01072,SF-00543,Seize Leading-Edge Schemas,Closed Lost,469636.52,2026-03-28,0,
OPP-01073,SF-00544,Engage User-Centric E-Commerce,Negotiation,314528.36,2026-03-28,75,Thus reach body trade door environment left.
OPP-01074,SF-00545,Implement Seamless Technologies,Prospecting,215094.0,2026-03-28,10,Data movie campaign six bed appear.
OPP-01075,SF-00545,Matrix Frictionless Markets,Qualification,279105.33,2026-03-28,25,Long goal major total while young light.
OPP-01076,SF-00546,E-Enable B2C Applications,Closed Won,388217.73,2026-03-28,100,
OPP-01077,SF-00546,Utilize 24/7 Eyeballs,Negotiation,433059.61,2026-03-28,75,Stock movement space garden weight opportunity red.
OPP-01078,SF-00546,Whiteboard Bleeding-Edge E-Services,Qualification,194754.14,2026-03-28,25,Party material conference interview support look list.
OPP-01079,SF-00547,Incentivize Best-Of-Breed Experiences,Proposal,451072.16,2026-03-28,50,Movement base heavy local ground.
OPP-01080,SF-00547,Enhance Next-Generation Convergence,Closed Won,386000.16,2026-03-28,100,
OPP-01081,SF-00547,Engage One-To-One Functionalities,Prospecting,96021.55,2026-03-28,10,Successful federal religious popular tree.
OPP-01082,SF-00548,Re-Intermediate Wireless Schemas,Negotiation,12331.04,2026-03-28,75,Interest at will together fund purpose ten.
OPP-01083,SF-00548,Re-Intermediate Visionary E-Commerce,Proposal,394285.49,2026-03-28,50,Part kitchen become its threat movement house.
OPP-01084,SF-00548,Whiteboard 24/365 Channels,Closed Won,288351.92,2026-03-28,100,
OPP-01085,SF-00549,Productize Revolutionary Users,Closed Won,230731.9,2026-03-28,100,
OPP-01086,SF-00549,Engineer Back-End Schemas,Proposal,186357.24,2026-03-28,50,Able how camera our foot.
OPP-01087,SF-00549,Matrix Back-End Info-Mediaries,Negotiation,49236.64,2026-03-28,75,Story mother out according cold while idea.
OPP-01088,SF-00550,Incubate Turn-Key Schemas,Closed Won,140601.05,2026-03-28,100,
OPP-01089,SF-00550,Facilitate Magnetic E-Tailers,Prospecting,447812.07,2026-03-28,10,Play reality west clear order just must score.
OPP-01090,SF-00550,Seize Vertical Metrics,Prospecting,464003.78,2026-03-28,10,Produce capital tonight time art more.
OPP-01091,SF-00551,Revolutionize Customized Niches,Qualification,117581.68,2026-03-28,25,Community present answer stand.
OPP-01092,SF-00552,Orchestrate Seamless Experiences,Negotiation,463491.51,2026-03-28,75,Sell effort wear claim concern.
OPP-01093,SF-00552,Re-Intermediate Integrated Technologies,Qualification,427438.03,2026-03-28,25,Marriage drug nation.
OPP-01094,SF-00553,Disintermediate Turn-Key Content,Proposal,281374.05,2026-03-28,50,Activity today place matter hand above both.
OPP-01095,SF-00553,Re-Contextualize Holistic Networks,Closed Lost,46864.16,2026-03-28,0,
OPP-01096,SF-00554,Deliver Collaborative E-Services,Closed Won,86413.02,2026-03-28,100,
OPP-01097,SF-00554,Harness Revolutionary Web Services,Closed Won,464598.99,2026-03-28,100,
OPP-01098,SF-00554,Extend Interactive Platforms,Prospecting,487253.72,2026-03-28,10,Care within college Republican cultural consider.
OPP-01099,SF-00555,Transition Extensible Metrics,Proposal,477605.35,2026-03-28,50,Drop bad over way scene significant benefit behavior.
OPP-01100,SF-00555,Engineer Scalable Platforms,Qualification,290546.56,2026-03-28,25,Cell develop would employee right main understand.
OPP-01101,SF-00556,Engineer Revolutionary Users,Closed Lost,359507.39,2026-03-28,0,
OPP-01102,SF-00557,Exploit Turn-Key Portals,Closed Won,13077.06,2026-03-28,100,
OPP-01103,SF-00558,Deliver Revolutionary Niches,Proposal,45962.25,2026-03-28,50,Than where other power attack yes about.
OPP-01104,SF-00559,Target Customized Synergies,Proposal,449326.45,2026-03-28,50,Fear even wear property else list same.
OPP-01105,SF-00560,Architect One-To-One Technologies,Proposal,457596.13,2026-03-28,50,Hand good political finally use protect.
OPP-01106,SF-00561,Mesh Cross-Platform Applications,Closed Won,352019.45,2026-03-28,100,
OPP-01107,SF-00561,Orchestrate Cross-Platform Communities,Closed Won,327580.04,2026-03-28,100,
OPP-01108,SF-00562,Scale Scalable Functionalities,Proposal,278985.39,2026-03-28,50,Activity check PM mother represent factor computer.
OPP-01109,SF-00562,Evolve Dynamic Info-Mediaries,Proposal,89698.5,2026-03-28,50,Also management choose economy truth evidence human.
OPP-01110,SF-00563,Extend Front-End Vortals,Negotiation,99515.32,2026-03-28,75,Despite force join product never hear response character.
OPP-01111,SF-00563,Leverage Real-Time Metrics,Closed Won,77400.45,2026-03-28,100,
OPP-01112,SF-00564,Utilize Revolutionary Interfaces,Negotiation,204125.37,2026-03-28,75,International job agency still important every carry.
OPP-01113,SF-00564,Drive Customized Synergies,Closed Won,384407.84,2026-03-28,100,
OPP-01114,SF-00564,Productize Distributed Partnerships,Prospecting,41326.66,2026-03-28,10,Than half same set sit book.
OPP-01115,SF-00565,Evolve B2C Action-Items,Negotiation,152559.14,2026-03-28,75,Store popular may successful her city.
OPP-01116,SF-00566,Incentivize Frictionless E-Services,Qualification,7320.88,2026-03-28,25,Sign citizen could modern defense then.
OPP-01117,SF-00566,Whiteboard Best-Of-Breed Web Services,Negotiation,128834.77,2026-03-28,75,Purpose simply hot newspaper.
OPP-01118,SF-00567,Engineer Global E-Services,Closed Won,210070.79,2026-03-28,100,
OPP-01119,SF-00567,Monetize Cross-Platform Users,Qualification,440451.61,2026-03-28,25,Effort sister back well management focus.
OPP-01120,SF-00567,Architect Leading-Edge Info-Mediaries,Closed Won,235763.73,2026-03-28,100,
OPP-01121,SF-00568,Re-Intermediate Cross-Media Mindshare,Prospecting,39466.45,2026-03-28,10,Cold father show pick several water lot.
OPP-01122,SF-00568,Redefine Killer Partnerships,Prospecting,449231.73,2026-03-28,10,Hard best office serve.
OPP-01123,SF-00569,Cultivate One-To-One Synergies,Qualification,466058.79,2026-03-28,25,Try tough enjoy speak threat run.
OPP-01124,SF-00569,Architect Sticky Technologies,Prospecting,383499.24,2026-03-28,10,End together central chance.
OPP-01125,SF-00569,Cultivate Viral Networks,Closed Lost,473411.47,2026-03-28,0,
OPP-01126,SF-00570,Integrate Virtual Content,Closed Won,434889.28,2026-03-28,100,
OPP-01127,SF-00570,Syndicate Turn-Key Roi,Qualification,383643.77,2026-03-28,25,Ago however wide reality school democratic.
OPP-01128,SF-00571,Incentivize Visionary Info-Mediaries,Closed Won,140164.89,2026-03-28,100,
OPP-01129,SF-00571,Revolutionize Strategic Metrics,Prospecting,253549.86,2026-03-28,10,Common claim group community find.
OPP-01130,SF-00571,Unleash Value-Added Functionalities,Proposal,131920.71,2026-03-28,50,Hold community art.
OPP-01131,SF-00572,Synthesize 24/365 Content,Closed Lost,28194.19,2026-03-28,0,
OPP-01132,SF-00572,Target 24/365 Functionalities,Prospecting,430033.53,2026-03-28,10,Interest first right lose present.
OPP-01133,SF-00572,Expedite Interactive Supply-Chains,Proposal,181843.15,2026-03-28,50,Perform by kind east.
OPP-01134,SF-00573,Target Holistic Communities,Closed Won,428270.01,2026-03-28,100,
OPP-01135,SF-00573,Grow Front-End Portals,Closed Lost,497859.96,2026-03-28,0,
OPP-01136,SF-00573,E-Enable Cross-Media E-Tailers,Negotiation,320580.33,2026-03-28,75,Heart how almost sit analysis fill our effect.
OPP-01137,SF-00574,Benchmark Cutting-Edge Users,Proposal,348375.68,2026-03-28,50,Create hour store say paper first beautiful.
OPP-01138,SF-00575,Drive 24/365 Infrastructures,Closed Won,109772.3,2026-03-28,100,
OPP-01139,SF-00575,Cultivate Collaborative Relationships,Negotiation,271618.02,2026-03-28,75,Recently political throughout probably blood a.
OPP-01140,SF-00575,Revolutionize Viral E-Business,Closed Lost,204125.47,2026-03-28,0,
OPP-01141,SF-00576,Strategize Holistic Deliverables,Qualification,358205.14,2026-03-28,25,Property world should usually one improve clear.
OPP-01142,SF-00576,Morph End-To-End Platforms,Closed Won,88262.97,2026-03-28,100,
OPP-01143,SF-00576,Repurpose Virtual Supply-Chains,Closed Lost,312498.01,2026-03-28,0,
OPP-01144,SF-00577,Envisioneer Clicks-And-Mortar Bandwidth,Proposal,133731.18,2026-03-28,50,Serious suddenly sure same.
OPP-01145,SF-00578,Exploit Customized Networks,Qualification,89965.31,2026-03-28,25,Improve buy particular resource dream audience.
OPP-01146,SF-00578,Strategize Killer E-Tailers,Prospecting,497338.25,2026-03-28,10,Four maintain seem live mean seek sit manage.
OPP-01147,SF-00579,Embrace Dot-Com Metrics,Closed Won,121801.42,2026-03-28,100,
OPP-01148,SF-00579,Drive Sticky Synergies,Proposal,418875.07,2026-03-28,50,Soon important along stop.
OPP-01149,SF-00580,Orchestrate Robust E-Markets,Negotiation,413116.68,2026-03-28,75,Stock beautiful suffer series ball red.
OPP-01150,SF-00580,Embrace Interactive Portals,Closed Won,291199.51,2026-03-28,100,
OPP-01151,SF-00580,Enhance Intuitive Markets,Proposal,151434.19,2026-03-28,50,Bad all anything discuss.
OPP-01152,SF-00581,Embrace Virtual Niches,Closed Won,203004.47,2026-03-28,100,
OPP-01153,SF-00581,Seize One-To-One Applications,Negotiation,341208.79,2026-03-28,75,Trial develop skill score class card.
OPP-01154,SF-00581,Iterate Open-Source Paradigms,Closed Won,269357.3,2026-03-28,100,
OPP-01155,SF-00582,Streamline Synergistic E-Markets,Closed Lost,357474.07,2026-03-28,0,
OPP-01156,SF-00582,Extend Distributed Metrics,Closed Won,282869.13,2026-03-28,100,
OPP-01157,SF-00582,Integrate Efficient Vortals,Closed Lost,89464.52,2026-03-28,0,
OPP-01158,SF-00583,Architect Synergistic Partnerships,Closed Won,365611.7,2026-03-28,100,
OPP-01159,SF-00584,Harness Virtual Schemas,Qualification,210964.05,2026-03-28,25,Develop hot its medical have.
OPP-01160,SF-00584,Synergize Compelling Functionalities,Proposal,348317.31,2026-03-28,50,Enough direction change mention wear.
OPP-01161,SF-00584,Drive Extensible Supply-Chains,Closed Won,192349.37,2026-03-28,100,
OPP-01162,SF-00585,Morph Robust Niches,Qualification,426039.29,2026-03-28,25,Cup fine policy leg use sense car.
OPP-01163,SF-00586,Optimize Front-End Methodologies,Qualification,209552.88,2026-03-28,25,Along local none we these subject.
OPP-01164,SF-00586,Expedite Magnetic E-Business,Closed Lost,14612.05,2026-03-28,0,
OPP-01165,SF-00587,Grow Transparent Convergence,Closed Won,311012.2,2026-03-28,100,
OPP-01166,SF-00587,Monetize Rich Architectures,Closed Won,102711.57,2026-03-28,100,
OPP-01167,SF-00588,Generate Next-Generation Info-Mediaries,Negotiation,472622.52,2026-03-28,75,Call interview two manager see no road.
OPP-01168,SF-00589,Whiteboard E-Business Info-Mediaries,Closed Lost,120815.33,2026-03-28,0,
OPP-01169,SF-00590,Enhance Granular Eyeballs,Proposal,395824.38,2026-03-28,50,Cover body minute final administration sister capital.
OPP-01170,SF-00590,Incentivize Front-End Synergies,Closed Lost,31313.9,2026-03-28,0,
OPP-01171,SF-00591,Seize B2C Channels,Proposal,13431.02,2026-03-28,50,Call develop investment election form.
OPP-01172,SF-00592,Syndicate Cross-Media Metrics,Proposal,455734.91,2026-03-28,50,Second knowledge present away better agent bad.
OPP-01173,SF-00593,Streamline 24/365 E-Markets,Negotiation,87855.25,2026-03-28,75,Music like book.
OPP-01174,SF-00593,Grow Synergistic Deliverables,Proposal,240621.99,2026-03-28,50,On little response so specific.
OPP-01175,SF-00593,E-Enable Innovative Paradigms,Proposal,36884.59,2026-03-28,50,Decide past pretty mention I guy control behavior.
OPP-01176,SF-00594,Transition Cross-Media Web-Readiness,Closed Won,149770.95,2026-03-28,100,
OPP-01177,SF-00595,Empower Enterprise Experiences,Proposal,259510.81,2026-03-28,50,Black bad product.
OPP-01178,SF-00595,Streamline Clicks-And-Mortar Markets,Proposal,254794.51,2026-03-28,50,Quite clearly pass pressure phone.
OPP-01179,SF-00595,Architect Integrated Paradigms,Qualification,443043.24,2026-03-28,25,Create both happy receive hot whatever those.
OPP-01180,SF-00596,Benchmark Interactive Experiences,Negotiation,236719.14,2026-03-28,75,Reach black many sure price.
OPP-01181,SF-00597,Envisioneer E-Business Relationships,Closed Won,384414.69,2026-03-28,100,
OPP-01182,SF-00598,Drive Synergistic Networks,Closed Won,358638.73,2026-03-28,100,
OPP-01183,SF-00598,Disintermediate Interactive Eyeballs,Prospecting,84294.6,2026-03-28,10,Clearly technology environment so ground.
OPP-01184,SF-00598,Synergize Virtual Content,Negotiation,126482.61,2026-03-28,75,Concern should myself instead black TV foreign million.
OPP-01185,SF-00599,Brand End-To-End Niches,Negotiation,192733.02,2026-03-28,75,Myself campaign would statement difficult it.
OPP-01186,SF-00599,Streamline Bleeding-Edge Schemas,Qualification,261678.69,2026-03-28,25,Tonight federal price investment program minute color.
OPP-01187,SF-00600,Implement Next-Generation E-Commerce,Qualification,277636.87,2026-03-28,25,Study career through sure free price often whole.
OPP-01188,SF-00600,Enhance 24/365 Schemas,Negotiation,71151.52,2026-03-28,75,Break really coach true memory.
OPP-01189,SF-00601,Drive Dynamic Schemas,Closed Won,444562.56,2026-03-28,100,
OPP-01190,SF-00602,Repurpose Web-Enabled Deliverables,Closed Won,474831.98,2026-03-28,100,
OPP-01191,SF-00603,Synthesize User-Centric E-Commerce,Closed Lost,237539.75,2026-03-28,0,
OPP-01192,SF-00603,Embrace 24/365 Platforms,Proposal,272205.17,2026-03-28,50,History these study score personal may individual.
OPP-01193,SF-00604,Streamline Customized Communities,Closed Lost,105924.62,2026-03-28,0,
OPP-01194,SF-00604,Whiteboard Front-End Paradigms,Negotiation,260733.88,2026-03-28,75,Activity job role hot.
OPP-01195,SF-00605,Re-Contextualize Frictionless Markets,Closed Lost,151112.94,2026-03-28,0,
OPP-01196,SF-00605,Repurpose Innovative Deliverables,Closed Lost,149036.02,2026-03-28,0,
OPP-01197,SF-00605,Orchestrate Open-Source Interfaces,Closed Won,378828.55,2026-03-28,100,
OPP-01198,SF-00606,Streamline Cross-Media Functionalities,Closed Won,16455.06,2026-03-28,100,
OPP-01199,SF-00606,Implement Cross-Media Methodologies,Closed Won,268739.33,2026-03-28,100,
OPP-01200,SF-00606,Deploy Open-Source Web-Readiness,Proposal,289472.97,2026-03-28,50,Charge report system use ago.
OPP-01201,SF-00607,Extend Viral E-Services,Prospecting,470672.98,2026-03-28,10,Set outside Democrat likely political.
OPP-01202,SF-00607,Incentivize Open-Source Functionalities,Closed Lost,11206.81,2026-03-28,0,
OPP-01203,SF-00608,Aggregate Impactful Supply-Chains,Negotiation,443460.28,2026-03-28,75,Value kid including arrive professor.
OPP-01204,SF-00608,Engage Real-Time Solutions,Closed Won,399269.99,2026-03-28,100,
OPP-01205,SF-00608,Unleash Scalable Infrastructures,Proposal,345234.29,2026-03-28,50,She phone easy million good eight.
OPP-01206,SF-00609,Engineer Bricks-And-Clicks Functionalities,Negotiation,47259.42,2026-03-28,75,Poor always positive environment wonder officer attention.
OPP-01207,SF-00609,Drive Dot-Com Synergies,Closed Lost,116616.03,2026-03-28,0,
OPP-01208,SF-00609,Grow Plug-And-Play Technologies,Proposal,74474.58,2026-03-28,50,Grow course firm effort yard by traditional difference.
OPP-01209,SF-00610,Aggregate World-Class Relationships,Prospecting,98740.84,2026-03-28,10,Trial that increase production.
OPP-01210,SF-00610,Engage 24/365 Schemas,Qualification,188242.36,2026-03-28,25,Go perhaps soldier pick huge my article.
OPP-01211,SF-00610,Brand Efficient Solutions,Closed Won,323699.3,2026-03-28,100,
OPP-01212,SF-00611,E-Enable Visionary Experiences,Closed Lost,79579.56,2026-03-28,0,
OPP-01213,SF-00611,Cultivate Integrated Communities,Negotiation,30341.58,2026-03-28,75,Near member large total.
OPP-01214,SF-00611,Harness Distributed Schemas,Qualification,90780.07,2026-03-28,25,Budget information bit drive every seek factor control.
OPP-01215,SF-00612,Implement Visionary Paradigms,Prospecting,47036.0,2026-03-28,10,Blue season child always choose sister expect.
OPP-01216,SF-00612,Integrate Wireless Infrastructures,Prospecting,29642.31,2026-03-28,10,Whose store discuss member increase nature nice.
OPP-01217,SF-00613,Incubate Dot-Com Paradigms,Closed Won,347061.73,2026-03-28,100,
OPP-01218,SF-00614,Whiteboard Best-Of-Breed Partnerships,Proposal,94651.68,2026-03-28,50,Color suffer election bit operation.
OPP-01219,SF-00615,Benchmark Mission-Critical E-Markets,Qualification,411916.18,2026-03-28,25,Deep record employee decision well.
OPP-01220,SF-00615,Embrace Vertical Relationships,Prospecting,150898.58,2026-03-28,10,Must this over board particularly doctor.
OPP-01221,SF-00616,Orchestrate Customized Web-Readiness,Prospecting,138666.55,2026-03-28,10,Education room movement event shoulder.
OPP-01222,SF-00617,Seize Synergistic Niches,Closed Won,276027.55,2026-03-28,100,
OPP-01223,SF-00617,Revolutionize Robust Supply-Chains,Closed Won,271030.13,2026-03-28,100,
OPP-01224,SF-00617,Revolutionize Bricks-And-Clicks Web Services,Negotiation,12931.31,2026-03-28,75,Five heart fight first husband hot agency clearly.
OPP-01225,SF-00618,Transform User-Centric Eyeballs,Negotiation,256332.84,2026-03-28,75,Method ever detail team major from recent.
OPP-01226,SF-00618,Engage Clicks-And-Mortar Deliverables,Closed Won,187297.97,2026-03-28,100,
OPP-01227,SF-00619,Enhance Best-Of-Breed Eyeballs,Negotiation,251131.16,2026-03-28,75,Successful year order during after car knowledge across.
OPP-01228,SF-00619,Grow Best-Of-Breed Metrics,Qualification,114657.3,2026-03-28,25,Require along scene second raise scientist.
OPP-01229,SF-00619,Morph Extensible Partnerships,Negotiation,57908.21,2026-03-28,75,Letter should church drop.
OPP-01230,SF-00620,Strategize Wireless E-Commerce,Closed Won,354046.78,2026-03-28,100,
OPP-01231,SF-00621,Aggregate Cross-Media Mindshare,Proposal,90089.46,2026-03-28,50,Court plant whose item gas.
OPP-01232,SF-00622,Innovate 24/7 Eyeballs,Closed Won,123539.52,2026-03-28,100,
OPP-01233,SF-00622,Expedite Intuitive Markets,Closed Won,155465.59,2026-03-28,100,
OPP-01234,SF-00622,Revolutionize Back-End Portals,Closed Lost,460359.41,2026-03-28,0,
OPP-01235,SF-00623,Engage End-To-End E-Commerce,Prospecting,482262.26,2026-03-28,10,Care evidence around amount themselves camera.
OPP-01236,SF-00623,Orchestrate Out-Of-The-Box Architectures,Proposal,438498.62,2026-03-28,50,Trial add hard experience up successful happen family.
OPP-01237,SF-00624,Harness Clicks-And-Mortar Initiatives,Negotiation,468847.83,2026-03-28,75,Yes modern method wait.
OPP-01238,SF-00624,Optimize Transparent Solutions,Prospecting,418293.8,2026-03-28,10,Manager they suggest significant sport.
OPP-01239,SF-00624,Mesh Web-Enabled Methodologies,Closed Won,168677.0,2026-03-28,100,
OPP-01240,SF-00625,Deploy Killer Platforms,Prospecting,269941.7,2026-03-28,10,Production possible woman nothing design born political.
OPP-01241,SF-00625,Redefine Revolutionary E-Business,Prospecting,260461.33,2026-03-28,10,Public organization of according form.
OPP-01242,SF-00626,Deploy Back-End Methodologies,Prospecting,151035.42,2026-03-28,10,Arrive people brother final risk establish positive staff.
OPP-01243,SF-00626,Architect Killer Niches,Proposal,303065.53,2026-03-28,50,But human democratic benefit.
OPP-01244,SF-00627,Maximize Distributed Portals,Closed Lost,315903.11,2026-03-28,0,
OPP-01245,SF-00628,Productize Holistic Content,Closed Won,357066.84,2026-03-28,100,
OPP-01246,SF-00629,Optimize Rich Relationships,Proposal,79615.11,2026-03-28,50,Send blue then individual toward will night today.
OPP-01247,SF-00630,Scale Seamless Web-Readiness,Closed Won,203792.24,2026-03-28,100,
OPP-01248,SF-00630,Streamline One-To-One Niches,Closed Won,162171.31,2026-03-28,100,
OPP-01249,SF-00630,Benchmark Strategic Solutions,Closed Lost,24273.03,2026-03-28,0,
OPP-01250,SF-00631,Leverage Impactful Channels,Qualification,44299.3,2026-03-28,25,Term stay attack life.
OPP-01251,SF-00632,Seize World-Class Experiences,Closed Lost,357649.71,2026-03-28,0,
OPP-01252,SF-00633,Transform Integrated E-Business,Prospecting,296623.41,2026-03-28,10,See those not table involve.
OPP-01253,SF-00633,Monetize Web-Enabled Technologies,Closed Won,57551.38,2026-03-28,100,
OPP-01254,SF-00633,Cultivate Robust Infrastructures,Closed Won,239633.66,2026-03-28,100,
OPP-01255,SF-00634,Leverage Enterprise E-Business,Negotiation,98431.5,2026-03-28,75,Some they support medical story hospital your.
OPP-01256,SF-00635,Morph Real-Time E-Business,Proposal,369796.95,2026-03-28,50,Shake part usually perhaps up lead standard.
OPP-01257,SF-00635,Cultivate Turn-Key Systems,Closed Lost,422607.44,2026-03-28,0,
OPP-01258,SF-00635,Deploy Holistic Web Services,Prospecting,340308.87,2026-03-28,10,Adult scene bed.
OPP-01259,SF-00636,Iterate Strategic Paradigms,Qualification,248492.06,2026-03-28,25,Partner why rock.
OPP-01260,SF-00636,Matrix Killer E-Tailers,Proposal,182914.69,2026-03-28,50,Detail fund thank partner expert.
OPP-01261,SF-00637,Facilitate Open-Source E-Commerce,Prospecting,100495.53,2026-03-28,10,Recently of long everything prove worry rate.
